mirID	TCGA-A7-A13G	TCGA-AC-A23H	TCGA-AC-A2FB	TCGA-BH-A0AZ	TCGA-BH-A0B5	TCGA-BH-A0B7	TCGA-BH-A0BS	TCGA-BH-A0BT	TCGA-BH-A0BW	TCGA-BH-A0BZ	TCGA-BH-A0C3	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0DL	TCGA-BH-A0DO	TCGA-BH-A0DT	TCGA-BH-A0DV	TCGA-BH-A0H5	TCGA-BH-A0HA	TCGA-BH-A18J	TCGA-BH-A18K	TCGA-BH-A18L	TCGA-BH-A18M	TCGA-BH-A18N	TCGA-BH-A18P	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18S	TCGA-BH-A18U	TCGA-BH-A1EN	TCGA-BH-A1EO	TCGA-BH-A1ET	TCGA-BH-A1EU	TCGA-BH-A1EV	TCGA-BH-A1EW	TCGA-BH-A1F0	TCGA-BH-A1F2	TCGA-BH-A1F8	TCGA-BH-A1FC	TCGA-BH-A1FE	TCGA-BH-A1FG	TCGA-BH-A1FH	TCGA-BH-A1FJ	TCGA-BH-A1FM	TCGA-BH-A1FN	TCGA-BH-A1FU	TCGA-BH-A203	TCGA-BH-A204	TCGA-BH-A208	TCGA-BH-A209	TCGA-E2-A153	TCGA-E2-A158	TCGA-E2-A15I	TCGA-E2-A15M	TCGA-E2-A1IG	TCGA-E2-A1L7	TCGA-E2-A1LB	TCGA-E2-A1LS	TCGA-E9-A1N4	TCGA-E9-A1N5	TCGA-E9-A1N9	TCGA-E9-A1NA	TCGA-E9-A1NF	TCGA-E9-A1NG	TCGA-E9-A1R7	TCGA-E9-A1RB	TCGA-E9-A1RC	TCGA-E9-A1RD	TCGA-E9-A1RF	TCGA-E9-A1RH	TCGA-E9-A1RI	TCGA-GI-A2C8
hsa-mir-367	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3670	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3671	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3672	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3673	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3674	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3675	NaN	NaN	NaN	-2.077961	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3676	3.941983	3.525118	3.713425	2.780018	2.439811	3.917710	2.924526	2.950588	3.804314	3.918729	4.595960	2.672587	2.517774	3.213054	2.461766	3.342283	2.784578	3.289926	2.964085	4.386357	6.729239	2.377275	2.765985	3.405063	3.992592	3.724692	2.487782	2.873283	2.722060	5.419960	2.867132	1.102156	4.318238	5.217799	3.288149	5.525970	4.445456	4.695088	4.909852	3.497103	3.921527	2.404108	1.760903	3.905946	4.003123	3.705451	3.907863	1.758944	4.601987	4.561315	4.320244	1.553251	2.139242	2.679351	1.874697	4.201247	2.813931	4.314827	1.273984	2.233027	4.394303	4.009508	1.834496	2.857619	2.939710	0.580209	3.471640	2.520104	4.075072	4.085199	2.924644	0.686656
hsa-mir-3677	3.229785	5.177825	3.404794	1.828928	2.439811	5.337249	2.480919	3.102591	6.398495	0.596801	6.210068	4.400507	3.058342	2.043129	1.461766	1.827710	0.784578	2.289926	3.725925	1.926925	3.995220	5.586729	2.337142	4.196476	3.173165	4.412748	3.575245	0.440323	5.628951	3.450334	3.756100	3.587582	3.095846	5.280083	5.088840	4.032930	4.379867	3.447160	3.121356	4.390188	3.336564	1.800037	1.930828	4.112397	5.695362	2.989244	2.322901	4.307380	3.304535	2.657991	2.107250	1.553251	2.624669	4.679351	2.438598	6.630755	4.417272	1.774259	2.051591	4.402952	4.940272	3.607409	4.861976	3.298192	4.101173	6.635492	5.382003	3.083040	3.346618	6.530759	3.232766	1.651890
hsa-mir-3678	0.260158	0.994603	-1.363390	-2.077961	-2.204047	-0.404218	-2.162938	0.365625	NaN	NaN	0.566212	NaN	0.058343	NaN	NaN	-1.979646	0.369540	0.704963	-0.559477	-0.073075	0.965473	-1.207688	-0.778336	1.289585	-0.914298	0.554767	-0.512217	NaN	-0.277940	-0.134629	-1.887756	2.365190	NaN	1.130337	0.333953	0.278042	-0.046398	0.447160	-0.338075	NaN	0.166640	-1.258857	-1.239096	0.205506	1.018230	NaN	-0.551568	1.437016	-2.436932	-0.096895	NaN	-0.768678	0.817314	0.406332	-1.648865	0.247051	-0.301547	NaN	-0.533372	-1.351936	-1.249551	NaN	-0.865945	-0.101739	-0.723256	-1.419789	0.266526	0.520104	-0.740844	NaN	0.532326	-3.705665
hsa-mir-3679	NaN	-3.175325	NaN	NaN	-2.204047	-1.404218	NaN	NaN	NaN	NaN	NaN	NaN	-1.941659	NaN	NaN	-1.979646	NaN	NaN	NaN	NaN	-1.619488	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.666045	NaN	NaN	-1.137803	NaN	NaN	NaN	NaN	NaN	-0.794495	-2.566733	NaN	NaN	NaN	-4.436932	NaN	NaN	NaN	NaN	-2.178633	NaN	NaN	-1.886508	-2.685171	NaN	NaN	NaN	NaN	NaN	-2.271663	-2.308216	NaN	NaN	NaN	-1.740847	NaN	-0.467673	-2.705665
hsa-mir-3680	-2.324802	-3.175325	-1.363390	NaN	NaN	-1.404218	-1.162938	NaN	0.103874	-1.403198	-0.018751	NaN	-1.941659	NaN	NaN	NaN	-1.215422	0.120002	NaN	NaN	NaN	NaN	-2.363301	NaN	0.085702	-0.445232	0.487783	-1.881603	-0.277940	-1.134629	-2.887751	NaN	NaN	-0.869665	-1.666045	-0.721958	NaN	NaN	-0.338075	-1.632182	NaN	NaN	-1.239096	-0.794495	-0.244805	-0.403072	-0.136531	-1.562985	-2.436932	-2.096894	NaN	0.816285	NaN	-2.178633	-2.648869	-0.752950	-0.886508	-0.363245	NaN	NaN	NaN	NaN	-1.865942	-1.271663	-2.308216	-1.419789	-2.903403	NaN	-1.740847	0.837272	NaN	-1.705665
hsa-mir-3681	NaN	NaN	-1.778427	NaN	-2.204047	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.941659	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.881606	NaN	NaN	-2.887751	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.843816	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.096894	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.271663	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3682	-1.324806	1.778874	-0.363390	NaN	-1.204044	0.595781	-2.162938	NaN	2.425802	NaN	NaN	NaN	NaN	NaN	-0.997665	-1.979646	-1.215422	0.441930	-1.559477	0.926925	-0.034527	-0.207688	NaN	NaN	0.085702	1.139729	-0.512217	-1.881603	0.722060	-0.134629	-2.887751	NaN	NaN	0.130337	-0.081084	0.863004	0.953603	NaN	0.661925	-0.632179	NaN	-1.843821	0.345865	0.790468	1.603192	0.596927	2.111397	-2.562985	-0.629577	NaN	NaN	-0.768678	-1.767649	0.143298	-2.648869	0.832013	1.435420	0.122182	-0.533372	NaN	-1.249551	-0.199946	-1.865942	-0.949737	-0.723256	2.487100	0.096601	-0.939327	-0.155883	0.422234	0.117288	-0.383735
hsa-mir-3683	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.436932	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3684	NaN	-3.175325	-1.778427	NaN	-2.204047	-1.404218	NaN	NaN	NaN	-1.403198	-0.018751	NaN	NaN	NaN	NaN	NaN	NaN	-1.879998	-2.559477	NaN	NaN	-1.207688	-2.363301	-1.295376	-0.914298	NaN	NaN	NaN	-0.277940	NaN	NaN	NaN	NaN	NaN	NaN	-0.721958	-0.046398	NaN	NaN	NaN	NaN	-1.843821	NaN	NaN	NaN	-1.403072	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.648869	-0.752950	NaN	-1.100212	NaN	NaN	NaN	NaN	NaN	-2.271663	NaN	-1.419789	NaN	-2.939327	-2.325807	NaN	NaN	-1.705665
hsa-mir-3685	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.648869	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3686	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3687	-2.324802	0.146606	-1.363390	-0.493000	-2.204047	0.595781	NaN	NaN	1.103874	-1.403198	1.566212	NaN	NaN	-0.956871	-1.997665	-1.979646	NaN	1.120001	0.610448	1.511888	-0.034527	0.377275	-2.363301	-1.295376	-0.914298	-0.445232	-0.512217	-1.881603	1.307023	NaN	-1.302792	NaN	NaN	NaN	NaN	1.599970	0.538565	2.184126	0.661925	-0.047218	0.751602	-1.843821	NaN	-0.794495	1.340158	-1.403072	0.670824	2.137455	0.086630	0.225032	NaN	NaN	NaN	NaN	-2.648869	NaN	1.113491	-0.363245	-0.533372	-1.351936	NaN	-0.199946	-1.865942	NaN	-0.308218	1.750134	NaN	-1.939327	-2.325807	1.837272	NaN	-1.705665
hsa-mir-3688	-2.324802	NaN	-1.778427	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.363301	NaN	NaN	0.554767	NaN	NaN	NaN	NaN	-2.887751	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.178633	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3689a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3689b	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-369	3.533177	2.468534	2.543500	3.507000	3.153507	4.055214	2.837063	3.734859	2.103874	3.056232	4.151175	2.132018	2.865697	2.043129	3.428599	3.107818	4.428434	2.026892	3.506612	4.174853	2.904072	1.377275	3.567439	2.611514	2.893057	2.139729	3.657707	0.118396	2.529415	2.450334	2.919599	3.365190	3.510883	3.988317	2.857515	4.635594	3.953603	4.110125	1.661925	4.322016	2.751602	3.710770	2.345866	4.063487	3.562550	3.596927	2.563909	2.566299	3.893985	2.073029	4.202407	1.231323	3.139242	3.030823	3.132495	3.334514	2.757347	1.838389	1.466629	2.817990	2.837910	2.887517	3.178450	3.400762	2.499137	2.487100	3.400382	1.868027	4.014042	4.194824	3.339681	2.360427
hsa-mir-3690	-2.324802	-3.175325	1.590806	-0.493000	0.117884	-1.404218	-2.162938	NaN	2.103874	NaN	NaN	-0.327414	NaN	0.043129	-0.997665	-1.979646	1.106506	0.120002	-2.559477	NaN	NaN	NaN	NaN	NaN	NaN	-0.445232	NaN	-0.296642	NaN	-0.134629	-0.302794	0.780228	NaN	-0.869665	NaN	-0.721958	-0.046398	-1.137803	-0.338075	-0.632179	-0.833362	NaN	-0.239096	0.205506	-1.566733	0.181889	0.863469	0.021979	-2.851969	0.225032	NaN	NaN	-1.767649	NaN	0.810566	-0.752950	-0.301547	-1.685171	-1.533372	-0.351936	-0.249553	-1.199945	-1.865942	-3.271670	-2.308216	NaN	NaN	-1.354365	-1.325807	NaN	0.854254	-0.246231
hsa-mir-3691	-2.324802	-2.175325	-1.778427	-2.077961	NaN	NaN	NaN	NaN	NaN	-1.403198	NaN	NaN	NaN	NaN	NaN	-1.979646	NaN	NaN	-2.559477	NaN	-0.619490	-0.207688	-2.363301	NaN	NaN	-0.445232	-0.512217	NaN	NaN	NaN	NaN	NaN	NaN	-0.869665	0.918915	NaN	-1.046397	NaN	NaN	NaN	NaN	-2.843816	-1.239096	NaN	-1.566733	-0.818111	NaN	NaN	-0.977500	-1.096897	NaN	NaN	-1.767649	NaN	-1.648865	NaN	NaN	-1.685171	NaN	-1.351936	NaN	NaN	NaN	-1.686703	NaN	0.580209	NaN	-2.939327	-3.325814	-0.162728	NaN	NaN
hsa-mir-3692	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.879998	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.445232	NaN	NaN	NaN	NaN	NaN	NaN	-1.296470	NaN	NaN	NaN	NaN	NaN	NaN	-1.632182	NaN	NaN	NaN	NaN	NaN	NaN	-2.136531	NaN	NaN	NaN	NaN	NaN	NaN	-2.178633	NaN	-0.752950	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.308216	NaN	NaN	NaN	-3.325814	NaN	NaN	NaN
hsa-mir-370	3.582087	3.592862	3.494591	3.988126	3.222220	3.725065	2.006988	3.172980	2.563306	3.297240	4.303178	3.672587	3.758782	2.502560	3.587297	3.635065	4.428434	3.674590	3.273413	4.386357	3.424905	0.377275	3.903488	3.405063	3.729558	1.554767	3.947214	1.288320	2.722060	2.772262	3.538509	2.867690	4.129793	3.715299	3.581880	3.278042	4.860493	4.385759	2.469280	4.367820	3.073530	4.679743	2.848366	3.790468	2.520730	3.596927	3.746112	2.391212	3.907364	2.657991	4.139671	0.231323	3.039706	3.602730	3.654916	2.568979	3.242774	2.359221	2.714557	3.107496	2.072375	3.969979	3.777912	3.548515	3.549763	3.937761	4.627982	3.520104	3.823939	4.229589	4.414969	3.494010
hsa-mir-371	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.403198	NaN	NaN	NaN	NaN	NaN	-1.979646	NaN	-1.879998	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.137803	NaN	-1.632182	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.436932	NaN	NaN	NaN	NaN	NaN	NaN	-0.752950	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3713	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3714	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-372	-0.739842	-2.175325	-1.041462	-2.077961	NaN	0.180745	NaN	-0.219337	NaN	-0.403200	-0.018751	NaN	NaN	NaN	-1.997665	-0.979646	-1.215422	NaN	NaN	NaN	NaN	0.792312	0.636702	NaN	NaN	NaN	NaN	-1.881603	NaN	-1.134629	-0.080401	-1.219774	1.510883	NaN	NaN	NaN	-1.046397	-1.137803	NaN	-0.047218	NaN	-2.843816	NaN	NaN	-1.566733	0.918855	NaN	1.606941	-1.851969	0.488067	NaN	NaN	-0.767649	1.143298	-1.648865	0.247051	NaN	-1.685171	NaN	-0.351936	-0.249553	NaN	-0.865945	-0.949737	-2.308216	NaN	-0.318437	NaN	-2.325807	NaN	0.117288	-0.535737
hsa-mir-373	NaN	NaN	NaN	NaN	NaN	-1.404218	NaN	NaN	NaN	NaN	-1.018749	NaN	NaN	NaN	NaN	NaN	-1.215422	NaN	NaN	NaN	NaN	NaN	-2.363301	NaN	NaN	NaN	-0.512217	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.833362	NaN	NaN	NaN	NaN	-2.403076	NaN	NaN	NaN	-1.096897	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.249551	NaN	NaN	-2.271663	NaN	NaN	NaN	NaN	NaN	-1.162728	NaN	NaN
hsa-mir-374a	8.614040	10.129600	9.908364	9.510283	9.052753	10.009939	8.596119	8.300299	9.917655	7.828022	8.958530	9.124828	9.204911	9.500509	9.443204	9.616544	8.448136	10.061782	9.621986	8.821743	9.109281	9.585916	9.679387	9.550897	9.445451	9.056604	9.689906	8.781953	9.453379	8.960769	9.833771	9.427686	9.314553	9.078703	8.942208	10.187935	9.484984	9.141808	9.493232	10.418349	9.138183	9.031546	8.781883	9.612774	9.016350	10.191018	10.058841	9.460077	9.600186	9.255147	8.868197	10.989546	9.435087	9.778472	8.941722	9.955273	10.359935	9.971028	9.329266	9.757242	8.743386	9.232596	9.527446	9.205589	9.275335	9.861560	7.708548	9.329214	9.147898	9.826666	9.515320	9.847007
hsa-mir-374b	5.640980	6.296353	6.414687	4.580249	5.247166	6.434986	6.455449	5.410020	6.571479	5.151389	6.382129	5.386832	5.208089	6.031813	5.572190	5.656979	6.069980	6.002644	6.147882	5.654846	6.059991	6.457649	5.175861	5.096941	4.943683	5.198623	5.716601	4.672984	5.830585	5.494728	4.504562	5.009046	5.318238	6.707765	5.276467	7.142228	6.072544	5.237237	6.443284	5.975150	5.120836	4.574033	5.268698	6.050996	5.695362	5.448676	5.023340	6.116496	5.546062	5.779621	5.320244	6.739117	5.708085	5.691735	4.438598	6.940538	5.977677	6.707144	3.221517	4.670433	5.750447	4.929337	5.543447	6.109879	5.580526	4.534406	4.831311	3.761112	5.800897	5.956213	5.770731	4.745549
hsa-mir-374c	NaN	-0.853394	NaN	NaN	-0.619082	0.917710	NaN	NaN	2.273799	-1.403198	NaN	NaN	-1.941659	1.628091	0.324263	-0.979646	NaN	0.927356	-0.559477	NaN	-1.619488	NaN	NaN	NaN	NaN	NaN	NaN	-1.881603	-0.277940	NaN	NaN	NaN	NaN	0.130337	-1.666045	NaN	0.538565	-1.137803	NaN	NaN	NaN	-2.843816	-0.239096	0.790468	-2.566733	-1.403072	NaN	-2.562985	-2.851969	NaN	-1.352183	NaN	-1.767649	NaN	-1.648865	0.832013	0.920846	-1.685171	NaN	-1.351936	-1.249551	0.385017	NaN	-0.271663	-2.308216	NaN	-2.903403	-2.939327	-2.325807	NaN	0.117288	NaN
hsa-mir-375	13.709823	16.310548	11.088400	14.885870	13.156528	14.725850	14.136217	13.621687	11.738685	12.673783	13.486193	12.431018	15.234535	8.255017	14.716017	10.631149	13.196221	12.038864	15.281283	14.415456	12.753240	16.354883	13.568178	14.583009	15.267417	11.573315	12.633237	15.563637	14.564755	15.409551	9.786657	15.715531	15.365501	14.619149	13.863627	9.528340	14.056111	12.483334	8.485292	12.434666	14.385165	13.867619	14.958331	14.964718	13.353248	13.030838	15.246945	17.292894	14.915556	9.626338	11.930183	12.317293	14.425241	14.037661	14.538922	15.486519	14.599933	13.331157	12.740497	14.627579	15.937306	15.568045	15.083632	13.515014	16.901188	11.353142	14.413757	15.494559	14.856514	12.660042	14.343324	9.380142
hsa-mir-376a-1	1.134628	0.731568	0.096042	0.507000	-1.204044	1.180744	0.837063	1.365625	NaN	-1.403198	1.566212	NaN	0.380271	-0.956871	0.809689	1.020355	1.106506	-1.879998	1.440523	1.926925	1.187865	NaN	0.444056	1.026552	-0.914298	-0.445232	2.295137	NaN	1.307023	-1.134629	0.697206	-1.219774	0.288491	2.300261	-1.666045	2.447967	1.953602	NaN	1.661925	0.367819	0.751602	0.741143	-1.239096	0.790468	0.240622	0.404282	-0.136531	0.758944	1.054921	-0.511933	1.969747	-0.768678	NaN	-1.178629	-0.326938	NaN	-0.301547	-0.685174	-1.533372	0.648065	0.335410	-1.199945	0.719019	1.050264	0.691782	0.165172	0.681564	-1.939327	1.259155	1.422234	1.702251	-0.383735
hsa-mir-376a-2	-2.324802	-0.590360	-1.778427	NaN	-1.204044	0.595781	-1.162938	0.780663	-0.896125	NaN	NaN	NaN	-1.941659	NaN	-1.997665	0.342283	-1.215422	NaN	-2.559477	NaN	NaN	NaN	-0.041370	-1.295376	NaN	NaN	NaN	NaN	NaN	-1.134629	-1.302792	-0.219772	-1.296470	-0.869665	-0.666047	-0.721958	-1.046397	0.447160	NaN	0.689748	-0.833362	-0.521892	NaN	-0.794495	-1.566733	-1.403072	NaN	-2.562985	-0.530041	-2.096894	0.232781	NaN	0.554279	-2.178633	-2.648869	0.247051	NaN	-2.685171	-1.533372	-1.351936	-1.249551	-1.199945	-1.865942	-1.271663	0.013711	NaN	-0.903398	NaN	0.133624	-1.162728	-0.467673	NaN
