EntrezID	TCGA-A7-A13G	TCGA-AC-A23H	TCGA-AC-A2FB	TCGA-BH-A0AZ	TCGA-BH-A0B5	TCGA-BH-A0B7	TCGA-BH-A0BS	TCGA-BH-A0BT	TCGA-BH-A0BW	TCGA-BH-A0BZ	TCGA-BH-A0C3	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0DL	TCGA-BH-A0DO	TCGA-BH-A0DT	TCGA-BH-A0DV	TCGA-BH-A0H5	TCGA-BH-A0HA	TCGA-BH-A18J	TCGA-BH-A18K	TCGA-BH-A18L	TCGA-BH-A18M	TCGA-BH-A18N	TCGA-BH-A18P	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18S	TCGA-BH-A18U	TCGA-BH-A1EN	TCGA-BH-A1EO	TCGA-BH-A1ET	TCGA-BH-A1EU	TCGA-BH-A1EV	TCGA-BH-A1EW	TCGA-BH-A1F0	TCGA-BH-A1F2	TCGA-BH-A1F8	TCGA-BH-A1FC	TCGA-BH-A1FE	TCGA-BH-A1FG	TCGA-BH-A1FH	TCGA-BH-A1FJ	TCGA-BH-A1FM	TCGA-BH-A1FN	TCGA-BH-A1FU	TCGA-BH-A203	TCGA-BH-A204	TCGA-BH-A208	TCGA-BH-A209	TCGA-E2-A153	TCGA-E2-A158	TCGA-E2-A15I	TCGA-E2-A15M	TCGA-E2-A1IG	TCGA-E2-A1L7	TCGA-E2-A1LB	TCGA-E2-A1LS	TCGA-E9-A1N4	TCGA-E9-A1N5	TCGA-E9-A1N9	TCGA-E9-A1NA	TCGA-E9-A1NF	TCGA-E9-A1NG	TCGA-E9-A1R7	TCGA-E9-A1RB	TCGA-E9-A1RC	TCGA-E9-A1RD	TCGA-E9-A1RF	TCGA-E9-A1RH	TCGA-E9-A1RI	TCGA-GI-A2C8
80069	2.861400	2.229865	3.467945	0.642101	2.157917	2.247168	2.277330	1.529221	0.835762	1.157820	2.863661	2.031854	2.379510	3.357397	2.990047	3.343365	2.917699	2.788477	3.270723	2.184439	2.669458	2.242115	2.790626	2.522056	3.716826	3.164014	2.669322	2.570293	2.500904	3.528184	0.340163	2.901977	2.379344	3.026658	1.890991	2.429107	3.762211	2.876507	1.340562	2.246955	-0.255150	1.878098	2.444455	2.143393	1.906390	3.207018	2.344402	1.663709	2.484319	2.844285	3.042452	1.987321	2.164046	2.275573	2.635429	2.306583	1.377013	3.080129	2.481299	2.168417	1.809538	3.039981	0.460585	0.960067	0.358846	0.384602	0.663117	2.092478	0.707701	2.199688	-1.287712	NaN
80072	2.286881	4.245199	4.416063	4.870937	1.600698	4.957669	4.774049	5.553588	4.486534	4.617710	4.823021	2.964528	4.572156	4.637477	4.896935	5.765519	5.505396	5.302619	4.720196	4.561845	4.654584	4.107805	3.862342	4.018251	4.092952	4.755876	4.571179	4.782104	4.822827	4.096692	2.891030	4.367525	4.546598	4.167278	3.286911	3.964020	3.532928	4.105318	4.600531	3.767877	4.066726	3.786983	3.725850	4.592176	4.272023	4.390626	4.646013	2.536724	4.582201	4.115241	6.137473	3.130190	2.897589	4.008433	3.402777	4.258278	4.619419	1.567886	4.848558	3.952129	5.613113	3.975300	3.335097	3.593963	3.601209	3.275335	2.731531	3.484215	2.142119	3.136520	3.020627	0.633385
80086	NaN	NaN	-1.733603	NaN	NaN	-1.212233	NaN	NaN	-1.213906	NaN	NaN	-1.205231	NaN	NaN	NaN	NaN	NaN	NaN	-1.302226	NaN	NaN	NaN	NaN	-1.596405	-1.229044	NaN	NaN	-0.075824	NaN	-1.761213	NaN	-0.972280	NaN	1.884363	-2.236503	NaN	NaN	-0.801632	NaN	-0.517461	NaN	NaN	-0.918115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.296368	3.666723	NaN	-0.751465	NaN	-1.409278	NaN	NaN	-1.161008	NaN	NaN	NaN	NaN	NaN	-1.255667	NaN	NaN
80094	1.023823	0.102188	-0.733603	0.607863	NaN	1.109695	-0.511279	0.268195	1.371057	1.530221	-0.306323	0.794603	1.572162	-0.081308	-1.388355	0.546364	0.407407	0.732747	0.697863	-1.166179	-0.100360	0.750263	1.402886	-0.011443	-1.229044	1.499527	1.342384	2.383552	1.723296	-0.761213	-2.063108	1.027649	0.883621	-0.022537	1.670251	-0.123434	-0.789112	0.198368	0.827900	2.067432	NaN	0.032101	-0.332971	1.095722	1.013284	1.390613	-0.420048	1.214809	0.675274	-1.717857	2.031289	-0.677149	1.897589	NaN	0.080794	-0.296368	NaN	-1.432065	1.418568	NaN	0.912650	-1.382325	0.460585	1.160985	-0.305610	1.321120	0.068602	-1.685942	1.267656	-0.255839	1.213254	NaN
80154	6.059481	6.677152	8.327010	8.800688	5.953228	8.207702	9.469498	8.691653	8.677875	6.734815	9.324005	6.614786	8.405046	8.358838	8.626950	8.581150	7.769308	8.962784	9.087996	8.791029	8.624209	7.808243	8.289619	8.228501	7.429239	7.739004	7.982605	8.800642	8.669153	7.099801	5.412575	8.105826	8.872320	7.401621	6.987356	7.824922	7.940622	7.714127	7.746802	7.835619	5.789195	8.081942	6.757954	8.036588	6.895933	9.457789	7.754847	5.685119	8.613128	7.345746	8.544344	7.904031	6.549658	7.792040	8.282974	9.953988	8.773224	6.218954	9.349963	8.840079	8.355616	7.882191	6.035543	7.763892	6.128949	7.702682	5.750392	7.385747	4.852623	6.219931	5.498666	8.571974
80161	5.573771	2.839214	3.515763	6.341256	5.826780	6.264529	3.658566	4.438113	6.507190	4.203804	5.706978	4.748805	5.131647	5.867338	4.915315	5.005782	5.189508	6.670168	6.312536	6.541287	6.922063	5.837714	5.504442	5.708052	4.443454	6.066354	5.532875	6.037138	5.516888	5.227398	3.364783	4.982569	4.252870	4.799673	4.683169	4.223036	5.277843	4.152622	4.943415	4.749261	0.744764	4.618256	2.474306	4.536320	3.013284	6.705320	4.769745	4.462726	6.461908	4.623270	6.174233	5.277025	3.790668	3.049073	5.250776	5.289403	6.130381	4.757727	6.191861	6.323386	6.114307	5.865676	5.670087	4.566998	5.394761	3.845641	4.959339	5.798826	3.727093	5.029599	2.540945	3.051111
80215	NaN	-0.482775	-0.148801	-1.714065	NaN	-1.212233	-1.511279	NaN	1.108023	-1.469929	NaN	NaN	NaN	-1.666118	NaN	NaN	NaN	NaN	NaN	-0.166017	-1.100360	NaN	NaN	NaN	NaN	NaN	-0.657673	NaN	NaN	-1.761213	-2.063108	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.968040	0.666938	NaN	-1.793857	NaN	-1.420048	-0.370154	NaN	-1.717857	-1.138600	NaN	NaN	NaN	NaN	NaN	-0.287536	NaN	-1.751465	NaN	NaN	NaN	NaN	-0.160847	NaN	-1.678996	-1.516223	NaN	0.267716	NaN	-0.371646	1.370332
80307	1.509290	3.517276	3.910167	5.319398	1.963289	5.357598	4.638392	4.931154	7.220720	2.115200	6.932143	2.495056	4.551977	5.619099	5.196497	4.989293	4.597186	5.175708	5.663612	4.900017	5.257248	3.794645	5.447301	5.286186	2.356003	5.577541	5.481912	5.679013	5.470524	3.993602	1.521805	5.693010	5.741615	4.106734	7.044125	5.683910	5.043891	4.152622	3.827941	5.037061	2.914718	3.202026	4.081996	5.417677	4.375860	6.399612	4.972238	2.536724	5.543208	4.326746	5.780213	4.229719	3.482539	2.049073	2.987739	5.025618	4.384955	0.889863	4.818498	4.428571	5.885364	4.141310	0.875701	2.424035	3.552303	4.530595	-0.516429	3.358678	0.682663	3.203624	2.087734	NaN
80316	NaN	NaN	NaN	NaN	-1.206562	NaN	NaN	NaN	NaN	0.852159	NaN	NaN	NaN	-1.666118	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.084058	-1.761213	NaN	NaN	NaN	NaN	-2.236503	NaN	NaN	NaN	NaN	NaN	1.066744	NaN	NaN	-1.711701	-1.793857	NaN	NaN	NaN	-1.646564	-1.717857	NaN	NaN	NaN	-0.120922	NaN	NaN	NaN	-0.432065	-0.751465	NaN	-1.409278	NaN	NaN	-1.161008	NaN	NaN	NaN	NaN	NaN	NaN	-1.371833	NaN
80350	1.509290	1.517276	2.789875	4.013891	1.793355	3.180052	1.658554	2.490570	4.309656	2.437148	2.941670	1.116564	2.102658	3.287901	2.311968	2.453254	3.494825	3.317724	3.341687	2.003854	2.221630	2.750242	2.625294	2.573471	0.356031	4.002036	1.801779	1.509088	2.375373	2.486637	1.396269	2.275603	2.468609	2.977463	2.463806	2.751014	1.911423	2.368349	2.827941	3.126329	-0.255150	1.617063	2.403922	2.095756	3.013284	3.068688	3.789375	1.214809	1.675319	1.452279	2.768248	1.322851	2.090244	1.201069	2.402777	2.951625	2.882447	1.567886	3.106616	0.428571	3.720027	3.010064	2.045583	2.161017	-1.305788	-0.093879	1.805540	2.121645	1.267656	0.744161	1.435682	NaN
80862	5.119107	5.404198	4.634036	5.861362	4.708640	5.768682	5.342391	5.148218	5.981143	5.240085	5.605669	4.911677	5.858133	4.974667	5.443159	5.092783	5.284496	5.473017	5.567576	4.857628	5.807427	4.406462	4.686332	4.754925	5.068034	5.683994	5.573868	4.094050	4.929398	4.951723	4.875008	6.150038	5.544130	5.198557	5.870310	4.745275	5.305766	4.732611	4.387025	5.773780	3.792252	4.294753	3.984070	4.849569	4.367015	5.730330	5.737370	5.029859	5.714452	5.090866	5.369620	4.329576	5.349500	3.808467	4.102331	5.202261	5.294481	4.677886	5.461407	5.298688	5.181107	4.734195	4.470218	4.254904	4.787500	5.372837	5.339348	4.996999	4.763141	5.693732	4.643106	4.106725
80868	3.917222	3.564732	3.213052	2.706862	2.627257	2.023468	2.395529	3.904715	3.066313	3.938276	1.278698	3.096194	0.724126	3.615769	3.133843	NaN	1.513390	1.592732	2.940430	NaN	2.048620	1.233090	1.817951	0.314290	2.751956	-0.670475	3.526244	0.693855	1.257916	1.309118	4.794452	4.637373	3.265842	2.881939	3.319473	2.571070	2.787516	2.724497	3.782136	2.706663	5.134886	2.549373	2.448663	2.693699	3.926759	0.653702	3.315450	4.263846	1.812827	-0.717620	3.591991	3.735609	4.717249	2.637239	3.394103	3.683719	NaN	1.794395	1.051859	3.702081	0.175684	0.976730	2.672674	2.425244	2.613673	2.929942	4.496846	-0.100824	3.352857	4.985464	3.076542	3.073443
8123	6.225491	6.477282	4.692578	7.420401	3.793355	6.776426	5.371287	5.950011	5.830486	5.585527	6.421658	5.508853	7.536657	6.493569	7.150694	6.607046	7.252854	7.107803	7.308852	6.470552	7.434970	5.289410	6.075332	6.363544	6.879551	7.766324	6.986216	5.172051	6.748826	5.304803	1.936855	7.358591	7.211562	7.059604	7.465527	4.815155	6.843996	5.657860	5.372259	7.889740	5.486267	4.760013	6.448318	7.279917	4.375860	7.107615	7.091674	5.717298	6.975436	5.766166	5.980290	5.732220	6.403109	5.945240	6.035048	5.511044	5.912200	5.282147	6.906855	5.820886	6.442494	5.548486	5.576111	5.330931	6.373801	7.031945	5.712425	5.347708	6.166513	5.663060	6.823059	8.573933
81571	6.876855	7.697190	7.511866	7.024067	6.561542	7.626946	7.623071	8.251180	8.823638	7.305031	8.574852	6.742975	8.487039	8.168169	8.168041	7.827122	7.152198	7.825521	7.111455	7.883776	8.018636	6.884677	7.775045	7.769864	7.363485	7.524369	7.832208	7.516583	7.896075	7.283109	5.267760	7.823714	7.868528	7.475306	7.607276	7.407936	7.293150	6.946620	7.137794	7.240696	6.220535	6.956906	6.747332	7.531569	7.363281	8.280583	7.883703	5.987387	7.353384	6.817626	7.774239	7.084381	6.675189	6.182931	7.240722	7.542893	8.643265	6.782220	7.870695	6.723189	7.156799	7.642887	6.035543	6.067899	6.776470	7.427048	6.943039	7.305805	6.457483	7.010983	6.876230	4.979147
81698	-1.297963	-0.482775	-0.733603	-0.714065	-1.206562	-0.212233	-1.511279	1.005184	1.593449	-1.469929	-0.306323	-0.205397	-1.597714	-0.081308	-1.388355	-0.453636	-1.592484	0.317767	-1.302226	NaN	-1.100360	-0.249822	-1.182131	NaN	NaN	-0.670475	NaN	NaN	NaN	0.238665	0.258820	0.349592	-0.701342	-2.022683	-2.236503	-0.708396	0.211012	NaN	NaN	1.289834	NaN	1.032101	-1.918115	0.873341	-0.209061	-0.931260	-0.420048	-0.370154	-0.646564	-0.717620	-0.138600	NaN	0.675184	-0.120922	0.080794	-1.296191	NaN	0.889863	1.570560	NaN	NaN	NaN	0.460585	NaN	-1.305788	-1.678996	0.483571	NaN	0.267716	-1.255667	-0.371646	-0.951485
81854	3.825847	3.384685	3.243136	4.244118	3.145971	3.125453	4.378359	4.308201	3.413120	3.274411	3.674675	3.230910	3.148007	3.115583	4.298878	3.647326	3.223963	4.119232	3.606158	3.747054	3.785760	3.852908	3.598258	3.750853	3.459209	3.847516	4.220841	4.031395	4.049335	3.231939	1.441483	3.470290	3.435362	3.016585	3.390957	3.358115	3.918081	3.824870	3.519479	3.414149	2.762731	3.574973	3.381754	3.336712	2.714355	3.060549	2.845209	3.422166	3.494160	3.477703	3.793979	1.650535	3.801717	3.368433	2.590554	4.507693	3.843873	2.974566	3.954345	3.263485	3.297822	2.827209	2.109862	2.768862	1.714004	3.036486	3.498851	2.738530	3.224334	3.017708	3.101432	6.320436
81893	NaN	NaN	NaN	NaN	0.793355	NaN	NaN	-1.274041	NaN	NaN	-1.557667	NaN	NaN	-0.081308	NaN	NaN	NaN	-1.238545	NaN	-1.581216	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.022683	NaN	-1.708396	NaN	0.198368	-0.757062	NaN	-1.255322	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.518031	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.221413	NaN	-1.180495	NaN	0.390007	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
83656	NaN	NaN	-1.733603	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.484705	NaN	-0.182131	-1.596405	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.022683	NaN	NaN	-1.788863	NaN	NaN	NaN	NaN	NaN	NaN	-1.711701	-1.793857	NaN	-1.420048	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.951485
83863	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
83866	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
83867	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
83868	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
83869	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.794603	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
83955	7.534818	7.830164	6.828557	6.944186	7.007675	7.045129	7.392526	7.233971	6.698981	6.612394	7.676731	6.445659	7.569648	6.646580	7.677624	7.135065	7.033073	6.749572	7.601709	6.595478	6.751444	6.443738	6.244208	6.720954	7.154732	6.713318	7.159344	6.812868	7.024460	6.966635	7.267760	6.703632	7.156653	7.078117	6.729138	7.127643	6.611881	6.946620	6.820406	8.151357	8.612080	7.103556	7.583833	6.964352	7.663315	6.600076	7.351411	6.974131	7.871054	7.000027	6.320781	6.541998	7.161689	6.737131	7.011588	6.769778	7.799991	6.968781	7.728424	7.305085	6.485562	6.726273	6.276551	6.833433	7.069361	7.109042	6.602547	6.965335	6.806818	6.810286	7.067093	4.829773
83956	0.286881	0.102188	0.851279	-0.129103	NaN	-0.212233	-1.511279	0.268195	0.371057	-0.469729	1.015640	-1.205231	-0.012752	0.333653	0.611550	-0.453636	-0.592702	-1.267080	-0.302226	NaN	-0.100360	NaN	-1.182131	NaN	NaN	-1.670245	-1.657445	-0.075824	NaN	-0.176251	-0.478145	-0.972280	NaN	-0.022537	0.933270	0.291604	-1.788863	0.783415	0.827900	0.067501	-1.255322	-0.968040	-0.918115	-0.126580	NaN	1.653656	0.164915	-0.370154	0.938323	-1.717857	NaN	0.322851	0.090176	NaN	0.665848	0.288654	-0.287536	0.152897	-0.166341	2.013534	-0.409278	NaN	-1.124377	-1.161008	-1.305788	0.321120	-1.516223	0.636172	0.682663	-0.255839	0.628260	1.633385
84054	3.456819	4.009132	3.124295	4.552758	2.493801	3.875200	2.880960	4.791746	3.995548	2.852179	3.781202	3.923891	4.424600	3.857264	4.444422	3.590746	3.833629	3.487654	3.785289	2.293370	3.944090	3.394103	4.065874	4.210895	4.092952	4.615016	3.512290	2.831006	3.960326	3.560642	2.106784	4.004951	4.106030	4.299384	4.596243	3.420873	4.018358	3.520359	2.412890	4.611757	3.204235	2.732530	4.211277	3.780247	2.665370	4.238619	4.361284	3.987385	3.779648	4.010270	3.253672	2.782262	2.997112	2.966615	4.402777	3.511051	2.519894	3.027331	3.833609	2.598484	3.678207	3.318187	3.267985	3.087005	3.552303	3.747409	3.290955	3.740550	3.811974	3.267760	3.913703	2.633385
84099	2.161372	2.217727	2.073683	0.607863	1.963289	1.957655	2.295987	1.490570	0.786094	1.337597	1.015640	2.794603	1.861678	2.240589	1.418892	0.868292	-0.007667	2.192194	1.019773	1.418892	2.359128	1.557631	1.402886	0.988485	1.355975	1.651545	1.664301	2.624569	1.723296	2.046072	3.024302	1.349592	2.106013	2.621313	2.348317	2.098958	2.211012	1.520347	2.702414	2.482461	3.602778	2.491520	2.939979	2.195285	2.960827	1.390613	1.387252	1.437174	0.675274	2.530271	1.861360	1.322851	1.675184	2.201069	1.665802	1.873616	-1.287360	1.152832	2.055994	2.013534	0.590722	1.617769	1.875662	0.424062	1.864255	1.491083	1.483622	1.121612	0.682663	1.551541	2.087734	-0.951485
84176	NaN	NaN	NaN	NaN	NaN	-1.212233	-1.511279	NaN	NaN	NaN	NaN	NaN	NaN	-1.666118	-1.388355	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.182131	NaN	NaN	-1.670245	NaN	NaN	NaN	-1.761213	NaN	-0.972280	NaN	NaN	NaN	NaN	-1.788863	NaN	NaN	-1.517461	NaN	NaN	NaN	-1.711701	NaN	-0.931260	NaN	NaN	NaN	NaN	-1.138600	0.907814	NaN	NaN	-0.919206	NaN	NaN	NaN	0.248656	NaN	NaN	NaN	NaN	NaN	NaN	-0.678765	NaN	-1.685942	NaN	NaN	NaN	NaN
8418	9.311107	8.755685	8.201479	9.691648	7.223810	8.004488	7.457311	7.977845	9.372931	7.945986	8.974509	8.086929	8.954899	8.738839	7.597377	8.217007	7.932884	8.587632	8.290284	8.038499	8.289864	8.118758	8.327718	8.350448	7.578383	8.739004	8.021840	8.708760	8.618108	8.365419	7.877890	8.807394	8.002577	8.948998	7.970369	8.340079	8.067427	9.284564	9.074284	8.383339	8.872796	8.513893	8.733048	9.003499	8.502851	9.031591	8.319702	8.205375	8.623680	8.251018	8.402446	8.454687	7.935717	7.945240	8.130699	9.237019	8.411232	7.268341	8.220187	7.690663	7.807491	7.645654	8.263689	8.091745	7.977410	7.786705	7.661026	8.622623	8.391780	8.101749	7.556080	5.540266
8420	3.656130	4.746098	5.446223	4.695365	3.651339	4.957669	4.371287	5.528715	6.005261	4.115208	6.111591	3.438466	5.309122	6.075165	4.933464	4.716278	3.992324	5.054692	4.604718	4.811209	5.423255	4.505141	4.905404	4.761094	3.163338	5.084502	4.682208	5.032647	4.893217	4.730569	4.412578	4.910320	5.898586	4.822944	6.290832	4.520410	3.854853	4.870853	4.997866	5.111828	5.914727	4.617057	4.271822	4.121289	5.365804	5.544430	5.022865	3.951765	5.408668	4.940561	4.446309	5.077717	4.044420	3.634036	4.366252	5.007469	6.356383	3.375262	4.863354	5.936362	4.145335	5.125544	4.335104	3.087005	4.903776	4.764081	3.975456	4.706602	4.174550	4.444634	3.757589	4.333817
84222	-1.297963	2.324638	3.436242	3.415258	NaN	3.372701	4.012202	3.931154	3.178412	0.115166	3.738130	0.379621	2.572162	2.655627	3.611538	3.353704	2.930927	3.540114	3.505180	1.155879	2.600127	2.335226	2.724825	2.651477	2.677914	3.187594	2.429830	1.509088	2.375373	1.408658	2.106784	2.487100	2.468609	1.784797	3.378068	3.613520	1.380951	3.721985	3.702414	2.804405	2.914718	3.354015	1.782451	2.536326	2.013284	3.823586	2.827839	1.629846	3.482668	2.741791	3.815545	2.322822	-0.909689	1.686523	1.080862	3.913138	4.204383	-0.432065	3.458093	4.235926	3.448729	3.010064	1.683023	2.298512	0.279293	2.906102	-0.516429	0.636172	0.267716	-0.255839	NaN	NaN
84278	4.161364	4.976712	4.197048	5.533903	3.548239	4.810109	4.863686	3.383663	4.692979	4.337597	4.693738	3.701494	5.356426	5.166587	4.565731	5.327709	5.526304	5.240559	5.505183	5.799712	4.853891	3.920179	4.817946	4.651471	5.197291	5.469163	4.717397	4.596548	4.773917	3.823678	4.363108	5.322296	5.205565	5.010878	5.020742	4.357679	4.400825	4.368349	4.050328	5.140685	4.934625	4.241550	4.557729	4.310762	4.987294	5.297514	4.624317	4.695927	5.147799	4.304715	5.461263	4.608230	4.447778	3.966615	4.250772	5.007469	4.327235	4.295819	5.271011	5.537094	5.974449	4.747033	4.430259	4.671967	4.501675	4.549959	4.460887	4.914196	4.540678	4.766563	4.243014	4.571974
84536	5.041777	5.483064	5.766160	5.900683	4.983181	5.445955	6.230111	6.049546	5.704955	5.768650	6.435205	5.169648	6.170414	5.399786	6.469516	6.030166	5.773685	6.500949	6.267684	5.993799	6.008220	5.738935	5.736808	5.934922	5.713542	6.124028	5.865921	5.946492	6.447318	5.457883	4.551553	4.993457	5.488496	6.016374	5.866641	5.510759	5.637265	6.031318	5.718710	4.958207	4.204235	6.098184	5.281669	5.396920	4.947400	5.592257	5.739794	5.168995	6.011596	4.432098	6.431205	5.023269	4.704938	5.338581	5.781292	5.942095	6.274770	4.889829	6.341401	5.936362	6.291185	5.777620	4.399233	4.298512	4.309031	5.035386	4.805535	4.042207	3.811974	5.047979	4.510943	4.135871
84657	3.831208	4.583369	4.623867	3.643521	4.185676	4.109670	4.161073	4.206784	5.229034	4.230687	4.802260	4.349195	4.209586	4.933610	5.150694	4.190204	4.494825	4.317724	4.370255	4.764665	4.359128	3.837711	4.675923	5.090040	4.443454	4.837408	4.609146	4.383559	5.273486	4.505504	3.521805	4.782561	3.999116	4.299384	3.953181	5.137081	4.620393	4.813135	5.220256	5.302652	5.171067	5.221920	4.850179	4.960822	5.345485	4.712552	4.808740	4.462726	5.053824	4.304715	4.792085	3.966689	3.845119	3.579590	4.035043	4.680971	3.882457	3.815832	4.606193	3.129003	4.345631	3.939678	4.233221	3.926540	3.086631	3.530595	4.098318	4.147176	4.075011	3.267760	4.559039	1.370332
84664	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
84672	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
84673	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
84677	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.316887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.761213	NaN	NaN	NaN	-0.022537	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.371833	-0.951485
